id,instance,goal,result,duration,verdict,corr_result
82,aba_25_0.1_10_5_1.aba,16,NO,113.6,corr,NO
83,aba_25_0.1_10_5_4.aba,13,,600.0,TIMEOUT,NO
84,aba_25_0.3_5_5_4.aba,1,NO,1.12,corr,NO
85,aba_500_0.1_5_10_2.aba,24,YES,20.45,corr,YES
86,aba_5000_0.3_5_5_1.aba,1538,,600.0,TIMEOUT,?
87,aba_500_0.1_10_5_2.aba,129,,600.0,TIMEOUT,NO
88,aba_2000_0.3_5_10_3.aba,1175,,600.0,TIMEOUT,YES
89,aba_25_0.3_5_10_0.aba,3,YES,1.11,corr,YES
90,aba_500_0.1_5_5_7.aba,464,NO,1.18,inc,YES
91,aba_25_0.3_5_10_9.aba,5,YES,0.91,corr,YES
92,aba_5000_0.3_5_10_5.aba,1185,,600.0,TIMEOUT,NO
93,aba_2000_0.1_5_5_4.aba,1357,,600.0,TIMEOUT,YES
94,aba_2000_0.3_5_5_6.aba,391,,600.0,TIMEOUT,YES
95,aba_2000_0.3_10_5_1.aba,1941,,600.0,TIMEOUT,YES
96,aba_5000_0.1_5_10_0.aba,402,,600.0,TIMEOUT,NO
97,aba_500_0.3_5_5_6.aba,475,NO,1.34,corr,NO
98,aba_100_0.1_10_10_8.aba,1,YES,3.71,corr,YES
99,aba_5000_0.3_10_5_0.aba,4558,,600.0,TIMEOUT,YES
100,aba_25_0.3_5_5_2.aba,3,NO,0.76,corr,NO
101,aba_100_0.1_5_10_9.aba,5,YES,2.65,corr,YES
102,aba_5000_0.3_5_5_6.aba,3728,,600.0,TIMEOUT,?
103,aba_500_0.1_5_5_6.aba,386,,600.0,TIMEOUT,NO
104,aba_500_0.1_10_10_6.aba,228,,600.0,TIMEOUT,NO
105,aba_100_0.3_5_5_2.aba,46,,600.0,TIMEOUT,NO
106,aba_25_0.3_5_5_7.aba,11,NO,0.77,corr,NO
107,aba_500_0.1_10_10_0.aba,42,,600.0,TIMEOUT,NO
108,aba_5000_0.3_5_10_2.aba,1215,,600.0,TIMEOUT,YES
109,aba_100_0.1_10_5_1.aba,39,,600.0,TIMEOUT,NO
110,aba_500_0.3_5_5_3.aba,281,,600.0,TIMEOUT,NO
111,aba_2000_0.1_10_5_5.aba,116,,600.0,TIMEOUT,NO
112,aba_500_0.1_5_5_3.aba,488,NO,1.23,corr,NO
113,aba_25_0.3_10_10_6.aba,5,YES,1.19,corr,YES
114,aba_100_0.1_5_10_1.aba,8,YES,2.34,corr,YES
115,aba_500_0.1_10_5_4.aba,37,,600.0,TIMEOUT,NO
116,aba_2000_0.3_5_10_4.aba,528,,600.0,TIMEOUT,YES
